count,compound,lattice_system_relax,spacegroup_relax,volume_cell,spin_cell,mag_field,mag_sites
367,Al8Mn4U1,tetragonal,139,225.231,11.8916,0.615309706,0
368,Al8Mn4Y1,tetragonal,139,225.731,14.6082,0.754201061,0
369,Al8Mn4Y1,tetragonal,139,225.721,14.6116,0.754410019,0
370,Al3Nd3Ni3,hexagonal,189,174.281,10.7962,0.721942346,0
371,Al3Nd1Ni2,hexagonal,191,99.0878,3.05515,0.359330424,0
372,Al1Ni3,tetragonal,123,44.546,1.16626,0.305118335,0
373,Al1Ni3,cubic,221,44.5311,1.1594,0.303425105,0
374,Al1Ni3,cubic,221,44.5723,1.16191,0.303800919,0
375,Al1Ni3,cubic,221,44.529,1.15928,0.303408008,0
376,Al1Ni3,cubic,221,44.5295,1.15931,0.303412453,0
377,Al1Ni3,cubic,221,44.5446,1.16027,0.303560765,0
378,Al1Ni3,cubic,221,44.5294,1.1593,0.303410517,0
379,Al1Ni3,cubic,221,44.5303,1.15935,0.303417471,0
380,Al1Ni3,cubic,221,44.5295,1.15931,0.303412453,0
381,Al1Ni3,cubic,221,44.5289,1.15928,0.30340869,0
382,Al1Ni3,cubic,221,44.5308,1.15938,0.303421915,0
383,Al1Ni3,cubic,221,44.5295,1.15931,0.303412453,0
384,Al1Ni3,cubic,221,44.5293,1.1593,0.303411199,0
385,Al1Ni3,cubic,221,44.5535,1.1608,0.303638761,0
386,Al1Ni3,cubic,221,44.5289,1.15928,0.30340869,0
387,Al1Ni3,cubic,221,44.5349,1.15962,0.303456786,0
388,Al3Ni5,orthorhombic,65,90.9348,0.498181,0.063846733,0
389,Al4Ni2O8,cubic,227,134.84,3.99983,0.345704019,0
390,Al3Ni3Pr3,hexagonal,189,175.669,6.39301,0.424123067,0
391,Al2Ni2Pr6S14,hexagonal,173,522.155,11.993,0.267676368,0
392,Al3Ni1Ru2U3,hexagonal,189,170.968,5.98792,0.408171612,0
393,Al2Ni2S14Y6,hexagonal,173,497.366,4.00468,0.093836838,0
394,Al1Ni1Ti2,cubic,216,62.0352,3.15116,0.591989368,0
395,Al1Ni1Ti2,cubic,216,62.0352,3.15116,0.591989368,0
396,Al1Ni2Ti1,cubic,225,51.401,0.52751,0.11960264,0
397,Al1Ni1Ti2,cubic,216,62.3018,3.1464,0.588565739,0
398,Al1Ni2Ti1,cubic,225,51.0994,0.505765,0.115349206,0
399,Al1Ni4U1,cubic,216,80.8607,2.02251,0.29149749,0
400,Al3Ni3U3,hexagonal,189,163.993,6.55082,0.465534632,0
401,Al3Ni3U3,hexagonal,189,164.236,6.54949,0.46475146,0
402,Al3Ni2U1,hexagonal,191,95.6723,2.94022,0.358158491,0
403,Al3Ni3U3,hexagonal,189,165.244,6.49522,0.458088938,0
404,Al3Ni2U1,hexagonal,191,95.5285,2.96796,0.362081823,0
405,Al3Ni3U3,hexagonal,189,165.196,6.43653,0.454081605,0
406,Al3Ni3U3,hexagonal,189,164.976,6.50463,0.459497832,0
407,Al3Ni2U1,hexagonal,191,95.9122,2.95142,0.358623547,0
408,Al3Ni2U1,hexagonal,191,96.0849,2.93044,0.355434295,0
409,Al3Ni2U1,hexagonal,191,95.8635,2.97258,0.361378165,0
410,Al3Ni3U3,hexagonal,189,165.244,6.49522,0.458088938,0
411,Al18Ni5U4,monoclinic,8,459.204,11.195,0.284118867,0
412,Al2Ni16Y6,hexagonal,194,367.29,6.31083,0.200243771,0
413,Al2Ni16Y6,hexagonal,194,373.015,7.67783,0.239879886,0
414,Al1Ni2Zr1,cubic,225,56.9045,0.779101,0.159561749,0
415,Al1Ni2Zr1,cubic,225,56.6611,0.768474,0.158061397,0
416,Al1Ni2Zr1,cubic,225,56.6206,0.766716,0.157812608,0
417,Al1Ni2Zr1,cubic,225,56.7402,0.771913,0.158547402,0
418,B14Br2Cu6O26,cubic,219,441.126,5.99846,0.158474266,0
419,B14Br2Fe6O26,rhombohedral,161,470.499,24,0.594475794,0
420,B14Br2Mn6O26,cubic,219,476.971,29.9994,0.73299706,0
421,B6C2Ca8Mn6O30,hexagonal,173,598.915,24.0081,0.46716924,0
422,B4C16Co2H8N16O4,tetragonal,122,708.143,6,0.098744274,0
423,B2C8Cu1N8,monoclinic,12,297.325,1.00033,0.039209699,0
424,B2C1Nd1Ni2,tetragonal,139,67.9652,3.1528,0.540619194,0
425,B2C1Nd1Ni2,tetragonal,139,67.4585,3.12207,0.539371003,0
426,B2C1Ni2Pr1,tetragonal,139,67.9105,1.56286,0.268203713,0
427,B2Ca2H6Ni2O20P4,monoclinic,15,365.419,4.00588,0.127758101,0
428,B6Ca2Ni21,cubic,225,305.746,9.75045,0.371659736,0
429,B2Ca2Ni8,hexagonal,191,149.073,0.568484,0.044442747,0
430,B8Ce2Co8,tetragonal,137,181.238,7.45247,0.479217439,0
431,B6Ce1Co12,rhombohedral,166,208.191,20.2607,1.134159496,0
432,B2Ce2Co8,orthorhombic,65,175.503,14.2324,0.945094498,0
433,B2Ce1Co3,hexagonal,191,68.8643,2.0622,0.34899426,0
434,B2Ce1Co3,hexagonal,191,68.9662,2.08196,0.35181773,0
435,B2Ce1Co3,hexagonal,191,69.1314,2.07177,0.349259177,0
436,B2Ce1Co3,hexagonal,191,68.9141,2.0625,0.348792796,0
437,B8Ce2Fe8,tetragonal,86,217.581,22.5374,1.207159017,0
438,B2Ce3N3Ni2,tetragonal,139,129.434,0.639732,0.057601175,0
439,B20Ce4Ni2,orthorhombic,55,270.051,3.97272,0.171444598,0
440,B16Ce4Ni4,tetragonal,139,252.908,0.532419,0.02453424,0
441,B14Cl2Co6O26,rhombohedral,161,457.09,18.0005,0.458949062,0
442,B4Co4,orthorhombic,62,61.1739,2.77235,0.528157592,0
443,B4Co12,orthorhombic,62,165.688,20.1654,1.418395758,0
444,B4Co12,orthorhombic,62,168.011,21.226,1.472353461,0
445,B4Co12,orthorhombic,62,172.682,21.1178,1.425224374,0
446,B4Co12,orthorhombic,62,171.778,21.7003,1.47224414,0
447,B4Co4,orthorhombic,62,61.2974,2.81926,0.536012249,0
448,B2Co4,tetragonal,140,55.3473,6.22546,1.310861009,0
449,B2Co4,tetragonal,140,54.7458,6.37183,1.356422585,0
450,B2Co4,tetragonal,140,55.3786,6.22478,1.309977008,0
451,B2Co4,tetragonal,140,59.5571,6.42175,1.256612832,0
452,B2Co4,tetragonal,140,55.4649,6.22828,1.308674176,0
453,B2Co4,tetragonal,140,55.1895,6.21986,1.313426542,0
454,B6Co21Cr2,cubic,225,318.4,37.5002,1.372594213,0
455,B6Co21Cr2,cubic,225,318.469,34.9736,1.279837446,0
456,B4Co8Fe4,orthorhombic,62,171.808,26.1637,1.774750948,0
457,B2Co6Fe2Y2,hexagonal,191,160.814,13.7281,0.994874314,0
458,B6Co20Ga3,cubic,225,305.404,33.5053,1.278557984,0
459,B6Co21Ga2,cubic,225,297.398,35.1018,1.375539235,0
460,B16Co4Gd4,orthorhombic,55,236.026,28.4949,1.406983257,0
461,B16Co4Gd4,orthorhombic,55,231.517,28.924,1.455985685,0
462,B16Co4Gd4,orthorhombic,55,236.436,29.3947,1.448895512,0
463,B26Co2Gd8,tetragonal,128,378.871,56.6968,1.744009402,0
464,B2Co2Gd1,tetragonal,139,59.8844,7.08211,1.37825826,0
465,B2Co2Gd1,tetragonal,139,59.8091,7.07923,1.379432309,0
466,B6Co21Ge2,cubic,225,329.694,37.3899,1.321675679,0
467,B6Co21Hf2,cubic,225,316.442,32.9232,1.212521807,0
468,B6Co9Hf3,rhombohedral,148,194.49,13.5351,0.811046643,0
469,B6Co9Hf3,rhombohedral,148,194.49,13.5351,0.811046643,0
470,B2Co3Hf1,hexagonal,191,60.6896,1.54869,0.297393764,0
471,B14Co6I2O26,cubic,219,457.39,17.9994,0.458620012,0
472,B14Co6I2O26,cubic,219,457.333,17.9994,0.458677173,0
473,B6Co20In3,cubic,225,331.841,32.1829,1.130255869,0
474,B6Co22In1,cubic,225,304.623,36.9155,1.412302418,0
475,B6Co12La1,rhombohedral,166,210.533,19.6493,1.087698533,0
476,B6Co12La1,rhombohedral,166,210.339,19.636,1.087964832,0
477,B6Co12La1,rhombohedral,166,210.77,19.6391,1.08591148,0
478,B2Co8La2,orthorhombic,65,178.479,13.515,0.882491568,0
479,B6Co21Mn2,cubic,225,320.038,33.0122,1.202138644,0
480,B4Co4Mo4,orthorhombic,62,125.774,3.78389,0.350614012,0
481,B4Co4Mo4,orthorhombic,62,130.083,7.62044,0.682717668,0
482,B6Co21Mo2,cubic,225,297.851,26.7987,1.048567283,0
483,B6Co21Mo2,cubic,225,297.01,29.1634,1.144323248,0
484,B4Co2Mo1,orthorhombic,71,63.2378,4.84381,0.892672149,0
485,B8Co4Nb4,orthorhombic,62,158.937,7.12349,0.522335383,0
486,B6Co21Nb2,cubic,225,294.921,29.4383,1.163291802,0
487,B6Co21Nb2,cubic,225,296.172,29.3794,1.1560605,0
488,B14Co8Nb6,orthorhombic,63,265.973,8.18618,0.358695044,0
489,B8Co8Nd2,tetragonal,86,209.85,9.75949,0.542000626,0
490,B2Co2Nd1,tetragonal,139,63.5362,1.8732,0.343593193,0
491,B2Co8Nd2,orthorhombic,65,177.04,15.6995,1.03346568,0
492,B2Co8Nd2,orthorhombic,65,177.149,19.2923,1.269190872,0
493,B4Co12O20,orthorhombic,55,354.214,39.9998,1.31605408,0
494,B4Co6O12,orthorhombic,58,215.079,17.9999,0.975334805,0
495,B4Co4O10,triclinic,2,180.857,11.9962,0.773018724,0
496,B6Co4O13,cubic,217,215.546,12.0003,0.64883426,0
497,B8Co2O14,orthorhombic,63,186.492,6.00009,0.374955041,0
498,B4Co2O8,monoclinic,15,114.013,5.99999,0.613306817,0
499,B2Co6O14P2,monoclinic,8,271.86,17.9999,0.771625228,0
500,B4Co10P2,tetragonal,140,154.166,15.6297,1.18152707,0
501,B6Co12Pr1,rhombohedral,166,207.611,19.253,1.080761061,0
502,B2Co8Pr2,orthorhombic,65,176.804,18.0319,1.188587182,0
503,B4Co4Re4,orthorhombic,62,127.134,7.52274,0.689597978,0
504,B6Co21Re2,cubic,225,323.608,39.4012,1.418965505,0
505,B6Co22Sb1,cubic,225,309.825,37.0418,1.393340506,0
506,B6Co21Sb2,cubic,225,341.925,37.5012,1.278191567,0
507,B6Co21Sb2,cubic,225,341.355,38.1757,1.30335397,0
508,B6Co21Sc2,cubic,225,331.294,35.4611,1.247441739,0
509,B2Co3Sc1,hexagonal,191,61.5328,1.24916,0.236588173,0
510,B2Co3Sc1,hexagonal,191,61.5036,1.28794,0.244048832,0
511,B10Co10Ta10,orthorhombic,59,340.401,13.5698,0.46458401,0
512,B6Co21Ta2,cubic,225,294.932,29.4084,1.162066922,0
513,B6Co21Ta2,cubic,225,297.546,29.4483,1.153420726,0
514,B4Co10Ti6,tetragonal,127,243.303,11.9885,0.57424738,0
515,B6Co20Ti3,cubic,225,319.118,28.0509,1.024417849,0
516,B6Co21Ti2,cubic,225,315.604,32.8826,1.214242107,0
517,B16Co4U4,orthorhombic,55,244.666,15.1848,0.723297715,0
518,B16Co4U4,orthorhombic,55,244.677,15.1846,0.723255671,0
519,B8Co8U2,tetragonal,137,179.692,11.0381,0.715891524,0
520,B6Co21U2,cubic,225,317.728,27.0271,0.991346775,0
521,B4Co14U6,orthorhombic,63,366.128,24.8002,0.789412281,0
522,B6Co20V3,cubic,225,309.257,31.2089,1.176090011,0
523,B6Co21V2,cubic,225,311.216,39.5708,1.48181693,0
524,B6Co2V2,orthorhombic,63,79.5748,2.73899,0.401140517,0
525,B4Co4W4,orthorhombic,62,122.351,0.0006581,6.26853E-05,0
526,B6Co21W2,cubic,225,288.889,27.927,1.126613414,0
527,B6Co21W2,cubic,225,288.889,27.927,1.126613414,0
528,B6Co21W2,cubic,225,294.236,28.2837,1.120268315,0
529,B2Co1W2,orthorhombic,71,51.9397,0.848829,0.190459399,0
530,B8Co8Y2,tetragonal,137,174.223,5.90417,0.394943531,0
531,B26Co2Y8,tetragonal,128,373.084,2.91625,0.091096096,0
532,B2Co2Y1,tetragonal,139,60.0482,2.62455,0.509373674,0
533,B2Co2Y1,tetragonal,139,61.3335,4.15896,0.790257513,0
534,B2Co2Y1,tetragonal,139,61.3463,4.16109,0.790497269,0
535,B6Co12Y1,rhombohedral,166,203.286,19.135,1.096989914,0
536,B6Co12Y1,rhombohedral,166,203.026,19.1222,1.097659995,0
537,B2Co3Y1,hexagonal,191,64.9621,1.22441,0.219658721,0
538,B2Co8Y2,hexagonal,191,163.019,12.3168,0.880524214,0
539,B4Co11Y3,hexagonal,191,233.154,16.1812,0.808815553,0
540,B2Co8Y2,hexagonal,191,163.602,12.3345,0.878647301,0
541,B2Co3Y1,hexagonal,191,64.9357,1.21931,0.218832714,0
542,B2Co8Y2,hexagonal,191,163.475,12.3318,0.879137418,0
543,B2Co8Y2,hexagonal,191,163.475,12.3318,0.879137418,0
544,B2Co8Y2,hexagonal,191,163.452,12.3297,0.879111395,0
545,B2Co3Y1,hexagonal,191,64.9256,1.21907,0.218823677,0
546,B2Co8Y2,orthorhombic,65,168.09,13.0454,0.904476237,0
547,B2Co3Y1,hexagonal,191,64.623,1.21471,0.219062041,0
548,B2Co3Y1,hexagonal,191,64.9357,1.21931,0.218832714,0
549,B6Co14Y4,orthorhombic,65,310.913,21.3033,0.798527065,0
550,B6Co21Zr2,cubic,225,319.53,32.9587,1.202098548,0
551,B6Co21Zr2,cubic,225,321.572,33.5408,1.215561199,0
552,B6Co9Zr3,rhombohedral,148,202.709,16.1008,0.925669731,0
553,B6Co9Zr3,rhombohedral,166,203.432,16.4417,0.94190931,0
554,B2Co3Zr1,hexagonal,191,61.722,1.63433,0.308589682,0
555,B2Cu4H4Li2O20P4,monoclinic,15,365.102,4.00042,0.127694742,0
556,B12Cu6H4O26,orthorhombic,43,389.791,6.00765,0.179619902,0
557,B14Cu6I2O26,cubic,219,447.234,5.9995,0.15633704,0
558,B8Cu2O14,orthorhombic,63,183.784,2.00017,0.126835507,0
559,B4Cu2O12Sr4,monoclinic,14,281.924,2.00508,0.082886022,0
560,B4Cu4O12Sr2,tetragonal,121,282.457,4.0008,0.165073036,0
561,B4Cu4O12Sr2,tetragonal,140,283.072,4.0008,0.164714399,0
562,B4Cu4O12Sr2,tetragonal,108,284.031,4.00084,0.1641599,0
563,B4Cu4O12Sr2,tetragonal,140,282.575,4.00078,0.165003278,0
564,B4Cu4O12Sr2,tetragonal,121,282.766,4.00075,0.164890587,0
565,B4Cu4O12Sr2,tetragonal,121,283.064,4.00082,0.164719878,0
566,B4Cu4O12Sr2,tetragonal,121,281.84,4.0008,0.165434411,0
567,B4Cu4O12Sr2,tetragonal,140,284.784,4.00084,0.163725843,0
568,B4Cu4O12Sr2,tetragonal,140,283.899,4.00081,0.164234995,0
569,B4Cu4O12Sr2,tetragonal,121,282.734,4.00075,0.164909249,0
570,B4Cu4O12Sr2,tetragonal,121,282.642,4.00073,0.164962103,0
571,B4Cu4O12Sr2,tetragonal,121,282.205,4.0008,0.165220441,0
572,B4Cu4O12Sr2,tetragonal,121,283.196,4.00083,0.164643512,0
573,B4Cu4O12Sr2,tetragonal,121,282.616,4.00076,0.164978516,0
574,B4Cu4O12Sr2,tetragonal,121,282.572,4.00074,0.16500338,0
575,B4Fe4,orthorhombic,62,74.8609,11.9635,1.862450969,0
576,B4Fe12,orthorhombic,62,178.584,33.9359,2.214616155,0
577,B4Fe4,orthorhombic,62,74.7666,11.9552,1.863506246,0
578,B4Fe4,orthorhombic,62,74.8472,11.9638,1.862838583,0
579,B4Fe4,orthorhombic,62,74.8458,11.9701,1.863854396,0
580,B4Fe4,orthorhombic,62,74.7666,11.9552,1.863506246,0
581,B4Fe12,orthorhombic,62,179.239,34.0407,2.213337328,0
582,B4Fe4,orthorhombic,62,74.8579,11.9605,1.862058557,0
583,B4Fe4,orthorhombic,62,74.7642,11.9581,1.864018116,0
584,B8Fe2,orthorhombic,58,73.7012,3.91327,0.618795138,0
585,B4Fe4,orthorhombic,62,74.8378,11.9539,1.86153088,0
586,B4Fe4,orthorhombic,62,74.8892,11.9577,1.860844575,0
587,B4Fe4,orthorhombic,62,74.8655,11.9658,1.862694571,0
588,B2Fe4,tetragonal,140,60.7539,11.2575,2.159481223,0
589,B2Fe4,tetragonal,140,60.5675,11.202,2.155448044,0
590,B2Fe4,tetragonal,123,67.9594,11.2749,1.933502782,0
591,B2Fe4,tetragonal,140,60.4521,11.1965,2.158502375,0
592,B2Fe4,tetragonal,140,60.7523,11.1501,2.138935441,0
593,B2Fe4,tetragonal,140,60.3878,11.1457,2.150996877,0
594,B2Fe4,tetragonal,140,60.4797,11.2185,2.161756644,0
595,B2Fe4,tetragonal,140,60.7211,11.2361,2.156540426,0
596,B2Fe4,tetragonal,140,60.7482,11.2662,2.16135289,0
597,B2Fe4,tetragonal,140,60.3878,11.1457,2.150996877,0
598,B2Fe4,tetragonal,140,60.7312,11.2624,2.161228689,0
599,B2Fe4,tetragonal,123,68.3513,11.4367,1.950004388,0
600,B2Fe4,tetragonal,140,60.7191,11.2142,2.152408062,0
601,B2Fe4,tetragonal,123,68.123,11.3495,1.941621635,0
602,B2Fe4,tetragonal,140,60.5675,11.202,2.155448044,0
603,B2Fe4,tetragonal,140,60.3844,11.0527,2.133169008,0
604,B2Fe4,tetragonal,123,68.4687,5.75397,0.979393347,0
605,B6Fe23,cubic,225,334.95,66.6796,2.320035564,0
606,B6Fe23,cubic,225,334.965,66.6904,2.320307427,0
607,B2Fe6,hexagonal,182,98.1905,17.0643,2.025352613,0
608,B2Fe1,hexagonal,191,25.6987,3.67453,1.666373235,0
609,B2Fe2,orthorhombic,63,36.8656,5.92463,1.872930083,0
610,B16Fe4Gd4,orthorhombic,55,233.942,27.8833,1.389049145,0
611,B2Fe2H2K2O18P4,triclinic,2,358.163,10.0073,0.325625074,0
612,B2Fe2H6Na2O20P4,monoclinic,15,362.679,6.00097,0.192832701,0
613,B14Fe6I2O26,cubic,219,469.744,23.9976,0.595371727,0
614,B6Fe6K6O21,hexagonal,150,605.545,30.0023,0.577417265,0
615,B6Fe12La1,rhombohedral,166,228.781,34.559,1.760446583,0
616,B4Fe3La1O12,rhombohedral,155,213.239,15.0003,0.819813274,0
617,B4Fe2Mo4,tetragonal,127,121.712,6.00847,0.57532353,0
618,B4Fe2Mo1,orthorhombic,71,63.7703,6.02252,1.10063021,0
619,B4Fe2Nb4,tetragonal,127,118.832,4.81781,0.472495744,0
620,B6Fe20Nb3,cubic,225,346.902,52.2028,1.753753831,0
621,B3Fe3Nb3,hexagonal,189,107.905,3.13577,0.338675882,0
622,B3Fe3Nb3,hexagonal,189,113.781,6.84,0.700596549,0
623,B4Fe3Nd1O12,rhombohedral,155,210.26,18,0.997694283,0
624,B4Fe8Ni4,orthorhombic,62,171.909,23.9788,1.625587944,0
625,B6Fe3Ni20,cubic,225,291.71,16.919,0.67593512,0
626,B4Fe4Ni8O20,monoclinic,10,348.449,34.0003,1.137169401,0
627,B4Fe12O20,monoclinic,10,365.883,43.9992,1.401471232,0
628,B4Fe12O24,orthorhombic,62,401.452,60.0072,1.742012934,0
629,B4Fe12O24,orthorhombic,62,400.934,60.0058,1.744222891,0
630,B4Fe8O16,monoclinic,14,284.602,35.9986,1.474107996,0
631,B4Fe8O16,monoclinic,14,284.602,35.9986,1.474107996,0
632,B4Fe8O16,monoclinic,14,284.815,35.9987,1.473009671,0
633,B4Fe8O16,monoclinic,14,284.543,35.9985,1.474409557,0
634,B4Fe8O16,monoclinic,14,284.659,36.0005,1.473890609,0
635,B4Fe8O16,monoclinic,14,284.884,36.0005,1.472726537,0
636,B4Fe8O16,monoclinic,14,284.547,35.9984,1.474384735,0
637,B4Fe8O16,monoclinic,14,284.547,35.9984,1.474384735,0
638,B2Fe6O10,monoclinic,10,187.684,25.9953,1.614169814,0
639,B4Fe8O16,monoclinic,14,284.815,35.9987,1.473009671,0
640,B4Fe8O16,monoclinic,14,284.488,35.999,1.474715087,0
641,B4Fe8O16,monoclinic,14,284.53,35.9989,1.474493305,0
642,B4Fe8O16,monoclinic,14,284.488,35.999,1.474715087,0
643,B2Fe2O6,rhombohedral,167,93.5269,9.98719,1.244481403,0
644,B8Fe2O14,orthorhombic,63,190.028,7.99897,0.49056675,0
645,B4Fe2O8,monoclinic,15,117.202,7.99999,0.795492446,0
646,B2Fe4O24P6,hexagonal,176,434.744,20.0007,0.536158552,0
647,B4Fe10P2,tetragonal,140,174.786,29.1089,1.940889404,0
648,B4Fe10P2,tetragonal,140,174.499,29.0862,1.942565548,0
649,B6Fe3Pr4,rhombohedral,166,207.969,17.5635,0.984224338,0
650,B4Fe2Rh10Sc4,tetragonal,127,267.334,9.96513,0.434420599,0
651,B16Fe4Sc4,orthorhombic,55,220.991,7.6808,0.405054544,0
652,B4Fe10Si2,tetragonal,140,173.651,27.6441,1.855268646,0
653,B4Fe2Ta4,tetragonal,127,118.18,4.65331,0.458880538,0
654,B3Fe3Ta3,hexagonal,189,107.22,6.80667,0.739844639,0
655,B20Fe2Th4,orthorhombic,55,279.712,4.20909,0.175371393,0
656,B16Fe4U4,orthorhombic,55,252.582,18.0554,0.833079322,0
657,B16Fe4U4,orthorhombic,55,251.238,16.7721,0.778007447,0
658,B6Fe2U1,orthorhombic,71,85.2596,6.61137,0.903711503,0
659,B4Fe4W4,orthorhombic,62,135.108,11.6262,1.002855505,0
660,B4Fe2W4,tetragonal,127,109.426,5.56947,0.593164271,0
661,B6Fe3Y4,rhombohedral,166,193.635,7.92342,0.476881479,0
662,B14Fe2Y6,orthorhombic,63,256.761,2.79911,0.127049379,0
663,B14Fe2Y6,orthorhombic,63,256.873,2.77716,0.125998125,0
664,B6Ga2Ni21,cubic,225,288.641,9.55598,0.385832538,0
665,B16Gd4Mn4,orthorhombic,55,256.458,25.532,1.160246383,0
666,B16Gd4Mn4,orthorhombic,55,237.037,32.1751,1.581923224,0
667,B14Gd6Mn2,orthorhombic,63,261.317,43.8822,1.957052009,0
668,B16Gd4Ni4,tetragonal,139,245.497,29.3634,1.393932649,0
669,B14I2Ni6O26,cubic,219,450.462,11.9971,0.310384308,0
670,B14I2Ni6O26,cubic,219,450.312,11.9972,0.310490286,0
671,B3Li3Mn3O9,hexagonal,174,189.69,15.0003,0.921588712,0
672,B4Mg6Mn6O20,monoclinic,11,365.031,26.0098,0.830402988,0
673,B6Mg3Ni20,cubic,225,295.657,7.04842,0.277833908,0
674,B4Mn4,orthorhombic,62,87.9531,3.75771,0.497913324,0
675,B2Mn4,tetragonal,140,55.8274,12.6891,2.648896907,0
676,B2Mn4,tetragonal,140,58.1213,13.1148,2.629710805,0
677,B2Mn4,tetragonal,140,75.1379,0.763713,0.118454829,0
678,B2Mn1,hexagonal,191,27.9949,4.10847,1.710341518,0
679,B2Mn1,hexagonal,191,28.0155,4.10904,1.709321006,0
680,B2Mn1,hexagonal,191,28.0178,4.1092,1.709247239,0
681,B2Mn1,hexagonal,191,28.1867,4.11969,1.703342343,0
682,B4Mn3,orthorhombic,71,71.592,12.008,1.954734701,0
683,B4Mn3,orthorhombic,71,71.3514,11.9913,1.958598457,0
684,B4Mn1,orthorhombic,71,36.9851,0.75906,0.239183352,0
685,B4Mn2Mo4,tetragonal,127,113.099,6.147,0.633411708,0
686,B6Mn2Ni21,cubic,225,290.674,2.16294,0.086720131,0
687,B16Mn8O32,monoclinic,14,480.52,40.0039,0.970225094,0
688,B8Mn2O14,orthorhombic,63,193.391,9.99902,0.602563494,0
689,B2Mn1O6Sn1,rhombohedral,148,107.002,4.99782,0.544340131,0
690,B4Mn10P2,tetragonal,140,219.718,40.9112,2.169992434,0
691,B4Mn2Rh10Sc4,tetragonal,127,272.459,9.09868,0.38918749,0
692,B16Mn4U4,orthorhombic,55,235.343,6.71948,0.332748433,0
693,B4Mn2W4,tetragonal,127,112.979,0.369663,0.038132027,0
694,B4Mn2W1,orthorhombic,71,66.4693,6.5207,1.143285652,0
695,B16Mn4Y4,orthorhombic,55,252.271,14.8698,0.686940998,0
696,B4Nb4Ni8O24,orthorhombic,62,403.99,15.9877,0.461208193,0
697,B20Nd4Ni2,orthorhombic,55,265.25,12.3116,0.540929595,0
698,B12Nd2Ni24,orthorhombic,36,384.864,2.98929,0.090519553,0
699,B4Nd2Ni5,monoclinic,12,137.12,6.31999,0.537152035,0
700,B2Ni4,tetragonal,140,51.4939,0.0009544,0.000216001,0
701,B2Ni4,tetragonal,140,51.4856,0.0009518,0.000215448,0
702,B2Ni4,tetragonal,140,51.5069,0.0009462,0.000214091,0
703,B6Ni23,cubic,225,289.393,9.70821,0.390960407,0
704,B6Ni23,cubic,225,289.506,13.3722,0.538303165,0
705,B12Ni1,cubic,225,101.657,2.00018,0.22930495,0
706,B2Ni2,orthorhombic,63,31.6999,1.94E-05,7.13223E-06,0
707,B4Ni6O12,orthorhombic,58,207.029,12.0029,0.67567312,0
708,B8Ni2O14,orthorhombic,63,183.807,3.99942,0.253580939,0
709,B4Ni2O8,monoclinic,15,110.677,4.00003,0.421199172,0
710,B6Ni21Sb2,cubic,225,291.513,2.0432,0.081683548,0
711,B6Ni21Sb2,cubic,225,291.835,2.07377,0.082814207,0
712,B16Ni4Sc4,orthorhombic,55,216.156,2.52969,0.136389723,0
713,B6Ni21Sc2,cubic,225,297.998,6.19788,0.242388188,0
714,B6Ni21Sc2,cubic,225,298.609,9.33013,0.364138367,0
715,B6Ni20Sn3,cubic,225,311.721,9.38403,0.350836658,0
716,B6Ni21Sn2,cubic,225,301.037,10.1107,0.391419976,0
717,B6Ni21Sn2,cubic,225,301.953,10.0515,0.387947687,0
718,B16Ni4U4,tetragonal,139,247.851,10.8225,0.50888372,0
719,B2Ni8U2,orthorhombic,65,150.019,4.06153,0.315518652,0
720,B6Ni20V3,cubic,225,282.546,2.50036,0.103132375,0
721,B6Ni20V3,cubic,225,285.28,2.47072,0.100933154,0
722,B2Ni13Y3,hexagonal,191,232.468,2.16803,0.108688538,0
723,B2Ni8Y2,hexagonal,191,148.015,0.0010668,8.39961E-05,0
724,B2Ni13Y3,hexagonal,191,232.562,2.16158,0.108321383,0
725,B10Ni19Y3,monoclinic,12,328.709,3.93043,0.139351006,0
726,B6Ni20Zn3,cubic,225,287.307,6.60264,0.267826194,0
727,B6Ni21Zr2,cubic,225,292.182,1.42776,0.056948645,0
728,B6Ni21Zr2,cubic,225,292.287,1.28406,0.051198526,0
729,Be1Co1,cubic,221,16.8359,0.658392,0.455753325,0
730,Be1Co1,cubic,221,20.1948,0.29329,0.169254154,0
731,Be1Co1,cubic,221,18.9859,1.47857,0.907595512,0
732,Be12F48K8Mn8,cubic,198,1099.77,40.0019,0.423897046,0
733,Be5Fe1,cubic,216,53.2958,2.56386,0.560638554,0
734,Be8Fe4,hexagonal,194,111.246,10.6947,1.120381272,0
735,Be8Fe4,hexagonal,194,111.076,10.6831,1.120878917,0
736,Be8Fe4,hexagonal,194,111.078,10.6859,1.121152508,0
737,Be6Fe8O24S2Si6,cubic,218,566.104,32,0.658772396,0
738,Be6Fe8O24S2Si6,cubic,218,566.379,32.0001,0.658454593,0
739,Be6Fe8O24S2Si6,cubic,218,566.076,31.9999,0.658802923,0
740,Be6Fe8O24Se2Si6,cubic,218,579.146,31.9991,0.64391915,0
741,Be6Fe8O24Si6Te2,cubic,218,596.782,31.9995,0.624897972,0
742,Be4Fe2O20Si4Y4,monoclinic,14,364.023,8.00048,0.256134959,0
743,Be6Ge6Mn8O24S2,cubic,218,627.14,40.0001,0.7433241,0
744,Be6Ge6Mn8O24Se2,cubic,218,639.912,40.0001,0.728488099,0
745,Be6Mn8O24S2Si6,cubic,218,589.959,40,0.790168657,0
746,Be6Mn8O24S2Si6,cubic,218,590.017,40,0.790090982,0
